tanggal,code,hrg
2024-01-09,batukota,11375
2024-01-09,blitarkota,16000
2024-01-09,madiunkota,13666
2024-01-09,mojokertokota,13500
2024-01-09,pasuruankota,10500
2024-01-09,probolinggokota,0
2024-01-10,surabayakota,15000
2024-01-10,malangkota,0
2024-01-10,kedirikota,18000
2024-01-10,jemberkab,0
2024-01-10,bangkalankab,0
2024-01-10,banyuwangikab,12000
2024-01-10,blitarkab,13000
2024-01-10,bojonegorokab,13500
2024-01-10,bondowosokab,0
2024-01-10,gresikkab,11500
2024-01-10,jombangkab,12833
2024-01-10,kedirikab,15000
2024-01-10,lamongankab,13625
2024-01-10,lumajangkab,14500
2024-01-10,madiunkab,15500
2024-01-10,magetankab,15200
2024-01-10,malangkab,14800
2024-01-10,mojokertokab,14162
2024-01-10,nganjukkab,13333
2024-01-10,ngawikab,15000
2024-01-10,pacitankab,15333
2024-01-10,pamekasankab,12900
2024-01-10,pasuruankab,12333
2024-01-10,ponorogokab,15000
2024-01-10,probolinggokab,15000
2024-01-10,sampangkab,0
2024-01-10,sidoarjokab,0
2024-01-10,situbondokab,13500
2024-01-10,sumenepkab,0
2024-01-10,trenggalekkab,12250
2024-01-10,tubankab,0
2024-01-10,tulungagungkab,11400
2024-01-10,batukota,11375
2024-01-10,blitarkota,16000
2024-01-10,madiunkota,13666
2024-01-10,mojokertokota,13500
2024-01-10,pasuruankota,10500
2024-01-10,probolinggokota,0
2024-01-11,surabayakota,15000
2024-01-11,malangkota,0
2024-01-11,kedirikota,18000
2024-01-11,jemberkab,0
2024-01-11,bangkalankab,0
2024-01-11,banyuwangikab,12000
2024-01-11,blitarkab,13000
2024-01-11,bojonegorokab,13500
2024-01-11,bondowosokab,0
2024-01-11,gresikkab,11500
2024-01-11,jombangkab,12833
2024-01-11,kedirikab,15000
2024-01-11,lamongankab,13625
2024-01-11,lumajangkab,14500
2024-01-11,madiunkab,15500
2024-01-11,magetankab,15200
2024-01-11,malangkab,14800
2024-01-11,mojokertokab,14162
2024-01-11,nganjukkab,13333
2024-01-11,ngawikab,15000
2024-01-11,pacitankab,15333
