tanggal,code,hrg
2024-01-14,nganjukkab,17333
2024-01-14,ngawikab,20000
2024-01-14,pacitankab,20000
2024-01-14,pamekasankab,15000
2024-01-14,pasuruankab,19000
2024-01-14,ponorogokab,18500
2024-01-14,probolinggokab,11666
2024-01-14,sampangkab,21000
2024-01-14,sidoarjokab,21000
2024-01-14,situbondokab,13666
2024-01-14,sumenepkab,20000
2024-01-14,trenggalekkab,13000
2024-01-14,tubankab,12000
2024-01-14,tulungagungkab,11666
2024-01-14,batukota,18750
2024-01-14,blitarkota,16000
2024-01-14,madiunkota,20000
2024-01-14,mojokertokota,21000
2024-01-14,pasuruankota,20400
2024-01-14,probolinggokota,20333
2024-01-15,surabayakota,13166
2024-01-15,malangkota,15833
2024-01-15,kedirikota,18000
2024-01-15,jemberkab,18000
2024-01-15,bangkalankab,15666
2024-01-15,banyuwangikab,16800
2024-01-15,blitarkab,14000
2024-01-15,bojonegorokab,17500
2024-01-15,bondowosokab,16750
2024-01-15,gresikkab,23000
2024-01-15,jombangkab,16333
2024-01-15,kedirikab,19000
2024-01-15,lamongankab,20250
2024-01-15,lumajangkab,18333
2024-01-15,madiunkab,17500
2024-01-15,magetankab,20000
2024-01-15,malangkab,19200
2024-01-15,mojokertokab,15250
2024-01-15,nganjukkab,17333
2024-01-15,ngawikab,20000
2024-01-15,pacitankab,20000
2024-01-15,pamekasankab,15000
2024-01-15,pasuruankab,19000
2024-01-15,ponorogokab,18500
2024-01-15,probolinggokab,11666
2024-01-15,sampangkab,21000
2024-01-15,sidoarjokab,21000
2024-01-15,situbondokab,13666
2024-01-15,sumenepkab,20000
2024-01-15,trenggalekkab,13000
2024-01-15,tubankab,13000
2024-01-15,tulungagungkab,11333
2024-01-15,batukota,18750
2024-01-15,blitarkota,16000
2024-01-15,madiunkota,20666
2024-01-15,mojokertokota,22000
2024-01-15,pasuruankota,19300
2024-01-15,probolinggokota,20666
2024-01-16,surabayakota,13166
2024-01-16,malangkota,15500
2024-01-16,kedirikota,17666
2024-01-16,jemberkab,18200
2024-01-16,bangkalankab,15666
2024-01-16,banyuwangikab,17600
2024-01-16,blitarkab,14000
2024-01-16,bojonegorokab,17500
2024-01-16,bondowosokab,16750
2024-01-16,gresikkab,23333
2024-01-16,jombangkab,16333
2024-01-16,kedirikab,19000
2024-01-16,lamongankab,20250
2024-01-16,lumajangkab,18333
2024-01-16,madiunkab,17250
2024-01-16,magetankab,21666
2024-01-16,malangkab,20000
2024-01-16,mojokertokab,15250
2024-01-16,nganjukkab,17000
2024-01-16,ngawikab,19333
2024-01-16,pacitankab,20000
2024-01-16,pamekasankab,18500
2024-01-16,pasuruankab,18333
2024-01-16,ponorogokab,18500
2024-01-16,probolinggokab,11666
2024-01-16,sampangkab,22000
2024-01-16,sidoarjokab,21000
2024-01-16,situbondokab,13666
2024-01-16,sumenepkab,20000
2024-01-16,trenggalekkab,13000
2024-01-16,tubankab,13000
2024-01-16,tulungagungkab,11333
2024-01-16,batukota,18750
2024-01-16,blitarkota,16000
2024-01-16,madiunkota,20666
2024-01-16,mojokertokota,22000
2024-01-16,pasuruankota,19300
2024-01-16,probolinggokota,20666
2024-01-17,surabayakota,13166
2024-01-17,malangkota,15500
2024-01-17,kedirikota,17666
2024-01-17,jemberkab,18200
2024-01-17,bangkalankab,20000
2024-01-17,banyuwangikab,17400
2024-01-17,blitarkab,13000
2024-01-17,bojonegorokab,17500
2024-01-17,bondowosokab,16500
2024-01-17,gresikkab,23333
2024-01-17,jombangkab,16333
2024-01-17,kedirikab,19000
2024-01-17,lamongankab,20250
2024-01-17,lumajangkab,18333
2024-01-17,madiunkab,17500
2024-01-17,magetankab,21666
2024-01-17,malangkab,20000
2024-01-17,mojokertokab,15250
2024-01-17,nganjukkab,16333
2024-01-17,ngawikab,20000
2024-01-17,pacitankab,20000
