tanggal,code,hrg
2024-01-14,trenggalekkab,35500
2024-01-14,tubankab,32333
2024-01-14,tulungagungkab,33666
2024-01-14,batukota,35500
2024-01-14,blitarkota,28500
2024-01-14,madiunkota,32333
2024-01-14,mojokertokota,34000
2024-01-14,pasuruankota,34500
2024-01-14,probolinggokota,31666
2024-01-15,surabayakota,27833
2024-01-15,malangkota,33333
2024-01-15,kedirikota,27666
2024-01-15,jemberkab,38400
2024-01-15,bangkalankab,30666
2024-01-15,banyuwangikab,33000
2024-01-15,blitarkab,31000
2024-01-15,bojonegorokab,22500
2024-01-15,bondowosokab,36250
2024-01-15,gresikkab,33333
2024-01-15,jombangkab,25333
2024-01-15,kedirikab,28666
2024-01-15,lamongankab,34000
2024-01-15,lumajangkab,31000
2024-01-15,madiunkab,30750
2024-01-15,magetankab,33000
2024-01-15,malangkab,34800
2024-01-15,mojokertokab,23250
2024-01-15,nganjukkab,27333
2024-01-15,ngawikab,35000
2024-01-15,pacitankab,26333
2024-01-15,pamekasankab,34000
2024-01-15,pasuruankab,34000
2024-01-15,ponorogokab,34500
2024-01-15,probolinggokab,35333
2024-01-15,sampangkab,35000
2024-01-15,sidoarjokab,35500
2024-01-15,situbondokab,35333
2024-01-15,sumenepkab,32500
2024-01-15,trenggalekkab,32500
2024-01-15,tubankab,32333
2024-01-15,tulungagungkab,32333
2024-01-15,batukota,33500
2024-01-15,blitarkota,30000
2024-01-15,madiunkota,31666
2024-01-15,mojokertokota,34000
2024-01-15,pasuruankota,33450
2024-01-15,probolinggokota,34000
2024-01-16,surabayakota,27833
2024-01-16,malangkota,33833
2024-01-16,kedirikota,27000
2024-01-16,jemberkab,37600
2024-01-16,bangkalankab,30666
2024-01-16,banyuwangikab,33000
2024-01-16,blitarkab,31000
2024-01-16,bojonegorokab,22500
2024-01-16,bondowosokab,36250
2024-01-16,gresikkab,31000
2024-01-16,jombangkab,25333
2024-01-16,kedirikab,27666
2024-01-16,lamongankab,34000
2024-01-16,lumajangkab,31666
2024-01-16,madiunkab,30500
2024-01-16,magetankab,33000
2024-01-16,malangkab,34800
2024-01-16,mojokertokab,23250
2024-01-16,nganjukkab,27333
2024-01-16,ngawikab,32666
2024-01-16,pacitankab,26333
2024-01-16,pamekasankab,34000
2024-01-16,pasuruankab,32000
2024-01-16,ponorogokab,34500
2024-01-16,probolinggokab,35333
2024-01-16,sampangkab,37500
2024-01-16,sidoarjokab,27500
2024-01-16,situbondokab,35333
2024-01-16,sumenepkab,32500
2024-01-16,trenggalekkab,31500
2024-01-16,tubankab,32333
2024-01-16,tulungagungkab,32333
2024-01-16,batukota,33500
2024-01-16,blitarkota,30000
2024-01-16,madiunkota,31666
2024-01-16,mojokertokota,35000
2024-01-16,pasuruankota,32150
2024-01-16,probolinggokota,34000
2024-01-17,surabayakota,28333
2024-01-17,malangkota,33833
2024-01-17,kedirikota,29333
2024-01-17,jemberkab,37600
2024-01-17,bangkalankab,28333
2024-01-17,banyuwangikab,32600
2024-01-17,blitarkab,22500
2024-01-17,bojonegorokab,22500
2024-01-17,bondowosokab,36250
2024-01-17,gresikkab,31000
2024-01-17,jombangkab,20666
2024-01-17,kedirikab,27666
2024-01-17,lamongankab,34000
2024-01-17,lumajangkab,31666
2024-01-17,madiunkab,29750
2024-01-17,magetankab,33000
2024-01-17,malangkab,34800
2024-01-17,mojokertokab,23250
2024-01-17,nganjukkab,26000
2024-01-17,ngawikab,30666
2024-01-17,pacitankab,26333
2024-01-17,pamekasankab,34000
2024-01-17,pasuruankab,32000
2024-01-17,ponorogokab,34500
2024-01-17,probolinggokab,35333
2024-01-17,sampangkab,37500
2024-01-17,sidoarjokab,25000
2024-01-17,situbondokab,35000
2024-01-17,sumenepkab,32500
2024-01-17,trenggalekkab,31500
2024-01-17,tubankab,31666
2024-01-17,tulungagungkab,32666
2024-01-17,batukota,33250
2024-01-17,blitarkota,30000
2024-01-17,madiunkota,31666
2024-01-17,mojokertokota,32000
2024-01-17,pasuruankota,30950
2024-01-17,probolinggokota,34000
2024-01-18,surabayakota,28666
2024-01-18,malangkota,33166
2024-01-18,kedirikota,29333
2024-01-18,jemberkab,37200
2024-01-18,bangkalankab,28333
2024-01-18,banyuwangikab,30800
2024-01-18,blitarkab,26000
2024-01-18,bojonegorokab,22500
2024-01-18,bondowosokab,36250
2024-01-18,gresikkab,32666
2024-01-18,jombangkab,23666
2024-01-18,kedirikab,27666
2024-01-18,lamongankab,34000
2024-01-18,lumajangkab,31666
2024-01-18,madiunkab,29750
2024-01-18,magetankab,33000
2024-01-18,malangkab,34800
2024-01-18,mojokertokab,24000
2024-01-18,nganjukkab,20333
2024-01-18,ngawikab,29333
2024-01-18,pacitankab,25666
2024-01-18,pamekasankab,34000
2024-01-18,pasuruankab,32000
2024-01-18,ponorogokab,34500
2024-01-18,probolinggokab,35333
2024-01-18,sampangkab,37500
2024-01-18,sidoarjokab,25000
2024-01-18,situbondokab,35000
2024-01-18,sumenepkab,32500
2024-01-18,trenggalekkab,29000
2024-01-18,tubankab,31333
2024-01-18,tulungagungkab,31666
2024-01-18,batukota,34250
2024-01-18,blitarkota,30000
2024-01-18,madiunkota,30000
2024-01-18,mojokertokota,29000
2024-01-18,pasuruankota,30950
2024-01-18,probolinggokota,34000
2024-01-19,surabayakota,28000
2024-01-19,malangkota,33166
2024-01-19,kedirikota,29333
2024-01-19,jemberkab,37400
2024-01-19,bangkalankab,28333
2024-01-19,banyuwangikab,31000
2024-01-19,blitarkab,24000
2024-01-19,bojonegorokab,22500
2024-01-19,bondowosokab,36250
2024-01-19,gresikkab,31000
2024-01-19,jombangkab,20666
2024-01-19,kedirikab,28333
2024-01-19,lamongankab,34000
2024-01-19,lumajangkab,29333
2024-01-19,madiunkab,29250
2024-01-19,magetankab,33000
2024-01-19,malangkab,32200
2024-01-19,mojokertokab,24000
