tanggal,code,hrg
2024-06-15,magetankab,33666
2024-06-15,malangkab,34200
2024-06-15,mojokertokab,28450
2024-06-15,nganjukkab,27333
2024-06-15,ngawikab,36000
2024-06-15,pacitankab,30000
2024-06-15,pamekasankab,0
2024-06-15,pasuruankab,37333
2024-06-15,ponorogokab,0
2024-06-15,probolinggokab,35000
2024-06-15,sampangkab,0
2024-06-15,sidoarjokab,37500
2024-06-15,situbondokab,34333
2024-06-15,sumenepkab,40000
2024-06-15,trenggalekkab,0
2024-06-15,tubankab,35000
2024-06-15,tulungagungkab,35666
2024-06-15,batukota,42500
2024-06-15,blitarkota,35500
2024-06-15,madiunkota,0
2024-06-15,mojokertokota,36000
2024-06-15,pasuruankota,39300
2024-06-15,probolinggokota,41666
