tanggal,code,hrg
2024-06-10,batukota,32250
2024-06-10,blitarkota,33000
2024-06-10,madiunkota,34333
2024-06-10,mojokertokota,36000
2024-06-10,pasuruankota,33650
2024-06-10,probolinggokota,39333
2024-06-11,surabayakota,32000
2024-06-11,malangkota,33166
2024-06-11,kedirikota,36000
2024-06-11,jemberkab,33400
2024-06-11,bangkalankab,22333
2024-06-11,banyuwangikab,34800
2024-06-11,blitarkab,30000
2024-06-11,bojonegorokab,32500
2024-06-11,bondowosokab,35500
2024-06-11,gresikkab,37666
2024-06-11,jombangkab,35000
2024-06-11,kedirikab,35333
2024-06-11,lamongankab,28750
2024-06-11,lumajangkab,24333
2024-06-11,madiunkab,33750
2024-06-11,magetankab,39333
2024-06-11,malangkab,31000
2024-06-11,mojokertokab,32375
2024-06-11,nganjukkab,30333
2024-06-11,ngawikab,35000
2024-06-11,pacitankab,34666
2024-06-11,pamekasankab,36000
2024-06-11,pasuruankab,34833
2024-06-11,ponorogokab,30500
2024-06-11,probolinggokab,30666
2024-06-11,sampangkab,33500
2024-06-11,sidoarjokab,33000
2024-06-11,situbondokab,28666
2024-06-11,sumenepkab,36500
2024-06-11,trenggalekkab,31000
2024-06-11,tubankab,30666
2024-06-11,tulungagungkab,31333
2024-06-11,batukota,32500
2024-06-11,blitarkota,31000
2024-06-11,madiunkota,36000
2024-06-11,mojokertokota,36000
2024-06-11,pasuruankota,33650
2024-06-11,probolinggokota,37666
2024-06-12,surabayakota,30333
2024-06-12,malangkota,33166
2024-06-12,kedirikota,35000
2024-06-12,jemberkab,30600
2024-06-12,bangkalankab,22333
2024-06-12,banyuwangikab,34600
2024-06-12,blitarkab,30000
2024-06-12,bojonegorokab,32500
2024-06-12,bondowosokab,36000
2024-06-12,gresikkab,36000
2024-06-12,jombangkab,32333
2024-06-12,kedirikab,33666
2024-06-12,lamongankab,35000
2024-06-12,lumajangkab,23666
2024-06-12,madiunkab,31750
2024-06-12,magetankab,39333
2024-06-12,malangkab,30800
2024-06-12,mojokertokab,32375
2024-06-12,nganjukkab,28000
2024-06-12,ngawikab,34000
2024-06-12,pacitankab,34666
2024-06-12,pamekasankab,36000
2024-06-12,pasuruankab,34833
2024-06-12,ponorogokab,30500
2024-06-12,probolinggokab,32000
2024-06-12,sampangkab,33500
2024-06-12,sidoarjokab,32500
2024-06-12,situbondokab,28666
2024-06-12,sumenepkab,36500
2024-06-12,trenggalekkab,29000
2024-06-12,tubankab,30666
2024-06-12,tulungagungkab,29666
2024-06-12,batukota,35000
2024-06-12,blitarkota,31000
2024-06-12,madiunkota,36000
2024-06-12,mojokertokota,35500
2024-06-12,pasuruankota,34650
2024-06-12,probolinggokota,35000
2024-06-13,surabayakota,28166
2024-06-13,malangkota,33166
2024-06-13,kedirikota,30000
2024-06-13,jemberkab,28000
2024-06-13,bangkalankab,22333
2024-06-13,banyuwangikab,36000
2024-06-13,blitarkab,30000
2024-06-13,bojonegorokab,32500
2024-06-13,bondowosokab,34250
2024-06-13,gresikkab,33333
2024-06-13,jombangkab,32333
2024-06-13,kedirikab,31000
2024-06-13,lamongankab,35000
2024-06-13,lumajangkab,27666
2024-06-13,madiunkab,29750
2024-06-13,magetankab,39333
2024-06-13,malangkab,30200
2024-06-13,mojokertokab,32375
2024-06-13,nganjukkab,27000
2024-06-13,ngawikab,35333
2024-06-13,pacitankab,34000
2024-06-13,pamekasankab,36000
2024-06-13,pasuruankab,33000
2024-06-13,ponorogokab,30500
2024-06-13,probolinggokab,33666
2024-06-13,sampangkab,33500
2024-06-13,sidoarjokab,31500
2024-06-13,situbondokab,31333
2024-06-13,sumenepkab,35000
2024-06-13,trenggalekkab,28000
2024-06-13,tubankab,29333
2024-06-13,tulungagungkab,27666
2024-06-13,batukota,34750
2024-06-13,blitarkota,28000
2024-06-13,madiunkota,36000
2024-06-13,mojokertokota,35500
2024-06-13,pasuruankota,33950
2024-06-13,probolinggokota,31666
2024-06-14,surabayakota,28000
2024-06-14,malangkota,33500
2024-06-14,kedirikota,30000
2024-06-14,jemberkab,27000
2024-06-14,bangkalankab,22333
2024-06-14,banyuwangikab,33000
2024-06-14,blitarkab,30000
2024-06-14,bojonegorokab,32500
2024-06-14,bondowosokab,34875
2024-06-14,gresikkab,31666
2024-06-14,jombangkab,27333
2024-06-14,kedirikab,31000
2024-06-14,lamongankab,32500
2024-06-14,lumajangkab,23000
2024-06-14,madiunkab,29750
2024-06-14,magetankab,39333
2024-06-14,malangkab,29600
2024-06-14,mojokertokab,32375
2024-06-14,nganjukkab,27333
2024-06-14,ngawikab,37666
2024-06-14,pacitankab,34000
2024-06-14,pamekasankab,36000
2024-06-14,pasuruankab,31333
2024-06-14,ponorogokab,30500
2024-06-14,probolinggokab,33666
2024-06-14,sampangkab,34500
2024-06-14,sidoarjokab,31500
2024-06-14,situbondokab,30333
2024-06-14,sumenepkab,32500
2024-06-14,trenggalekkab,28000
2024-06-14,tubankab,29333
2024-06-14,tulungagungkab,31333
2024-06-14,batukota,33250
2024-06-14,blitarkota,27000
2024-06-14,madiunkota,32666
2024-06-14,mojokertokota,35500
2024-06-14,pasuruankota,33550
2024-06-14,probolinggokota,35000
2024-06-15,surabayakota,27833
2024-06-15,malangkota,33500
2024-06-15,kedirikota,31000
2024-06-15,jemberkab,27200
2024-06-15,bangkalankab,22333
2024-06-15,banyuwangikab,33200
2024-06-15,blitarkab,30000
2024-06-15,bojonegorokab,32500
2024-06-15,bondowosokab,35250
2024-06-15,gresikkab,31666
2024-06-15,jombangkab,27333
2024-06-15,kedirikab,28666
2024-06-15,lamongankab,32500
2024-06-15,lumajangkab,22666
2024-06-15,madiunkab,29000
2024-06-15,magetankab,39333
2024-06-15,malangkab,28800
2024-06-15,mojokertokab,32375
2024-06-15,nganjukkab,27333
2024-06-15,ngawikab,35333
2024-06-15,pacitankab,34000
2024-06-15,pamekasankab,36000
2024-06-15,pasuruankab,30666
2024-06-15,ponorogokab,30500
2024-06-15,probolinggokab,33666
2024-06-15,sampangkab,33500
2024-06-15,sidoarjokab,31500
2024-06-15,situbondokab,30333
2024-06-15,sumenepkab,32500
2024-06-15,trenggalekkab,28000
2024-06-15,tubankab,29333
2024-06-15,tulungagungkab,30666
2024-06-15,batukota,33500
2024-06-15,blitarkota,28000
2024-06-15,madiunkota,32666
2024-06-15,mojokertokota,36000
2024-06-15,pasuruankota,33550
2024-06-15,probolinggokota,33333
