tanggal,code,hrg
2023-01-10,pasuruankota,33750
2023-01-10,probolinggokota,38000
2023-01-11,surabayakota,34000
2023-01-11,malangkota,36333
2023-01-11,kedirikota,35333
2023-01-11,jemberkab,35600
2023-01-11,bangkalankab,31000
2023-01-11,banyuwangikab,33600
2023-01-11,blitarkab,28500
2023-01-11,bojonegorokab,32500
2023-01-11,bondowosokab,31750
2023-01-11,gresikkab,32666
2023-01-11,jombangkab,24666
2023-01-11,kedirikab,30666
2023-01-11,lamongankab,30000
2023-01-11,lumajangkab,31000
2023-01-11,madiunkab,31250
2023-01-11,magetankab,32333
2023-01-11,malangkab,34800
2023-01-11,mojokertokab,30500
2023-01-11,nganjukkab,25666
2023-01-11,ngawikab,32000
2023-01-11,pacitankab,26000
2023-01-11,pamekasankab,40500
2023-01-11,pasuruankab,35000
2023-01-11,ponorogokab,29000
2023-01-11,probolinggokab,35666
2023-01-11,sampangkab,36750
2023-01-11,sidoarjokab,34000
2023-01-11,situbondokab,32000
2023-01-11,sumenepkab,35000
2023-01-11,trenggalekkab,30000
2023-01-11,tubankab,30000
2023-01-11,tulungagungkab,30333
2023-01-11,batukota,34250
2023-01-11,blitarkota,30000
2023-01-11,madiunkota,30333
2023-01-11,mojokertokota,28000
2023-01-11,pasuruankota,33250
2023-01-11,probolinggokota,38000
2023-01-12,surabayakota,33666
2023-01-12,malangkota,36166
2023-01-12,kedirikota,35333
2023-01-12,jemberkab,35600
2023-01-12,bangkalankab,31000
2023-01-12,banyuwangikab,33600
2023-01-12,blitarkab,28500
2023-01-12,bojonegorokab,32500
2023-01-12,bondowosokab,31750
2023-01-12,gresikkab,32666
2023-01-12,jombangkab,28666
2023-01-12,kedirikab,30666
2023-01-12,lamongankab,31250
2023-01-12,lumajangkab,31000
2023-01-12,madiunkab,31500
2023-01-12,magetankab,32333
2023-01-12,malangkab,35400
2023-01-12,mojokertokab,30500
2023-01-12,nganjukkab,25666
2023-01-12,ngawikab,32666
2023-01-12,pacitankab,26000
